情感极性,博主,发布时间,博文
1,环球网,02月04日 21:57,【抗疫一线，江西一#民警被颁强制休息令#】疫情发生后，@宁都公安?大沽派出所民警彭程放弃休假，连续九天坚守防疫一线，因劳累过度感冒发烧，经诊断为普通感冒发烧后，他打完点滴略作休息，便带上感冒药重返岗位。#疫情当前 警察不退# 宁都县公安局党委获悉后，对其作出“强制休息至病愈”的决定。一线 ?  展开全文c
0,中国警察网,02月04日 21:58,【转存这组#钟南山表情包#，就按钟老说的办！】#晚安北京#明天升旗时间7:20，降旗时间17:37；明天天气多云转阴，气温-7℃~1℃。#听钟南山的话#↓↓送你一组表情包，抗击疫情，一起加油！ ????
0,中国日报,02月04日 22:00,#疫情打破了你哪些计划#疫情打乱了我的旅行计划，窝在家里成奶爸，说说我的奶爸修炼手册。本来计划好自驾我改造的房车环游中国，暂时搁浅了，宝宝刚出生，又遇到了疫情，就安心宅在家里，陪伴着宝宝成长。宝宝两个多月，感觉时间过去了很久，每天看着她一点一滴成长，从推出产房，到现在哭闹成长。 ?  展开全文c
0,菜尾蝗-旅行摄影,02月04日 22:00,#万众一心战疫情#【扩散！转发！常州寻找确诊病例的密切接触者】记者从常州市新型冠状病毒感染的肺炎疫情防控应急指挥部获悉，常州市在排查确诊的新型冠状病毒感染的病例时，进一步运用大数据手段，发现病例16、17、18、19的活动轨迹，现紧急寻找密切接触人员。（扬子晚报/紫牛新闻记者 郭靖宇） ?  展开全文c
0,Destiny_地铁,02月04日 22:00,#十点夜话#疫情结束可以自由活动之后，你们最想做什么？ ?
0,扬子晚报,02月04日 22:00,【疫情期间如何接种疫苗，这份指南建议您收藏 ? 】#天府新区新型冠状病毒防控#  O疫情期间如何接种疫苗，这份指南建议您收藏 ?
0,天府发布,02月04日 22:00,疫情结束后，我要第一个见到你！刚烤好的肉，炸好的鸡翅，涮好的牛百叶……散发着震慑身心的香味～ 计算什么卡路里，减什么肥，我听不见！先让我大吃一顿再说！ #疫情打破了你哪些计划# 等疫情结束后，这条评论里『揪5个请你吃火锅，揪5个请你喝奶茶』你现在最想吃什么啊？？？ ?  展开全文c
1,北京发布,02月04日 22:00,TFBOYS?  #抗疫行动# 感谢@国考团 邀请@Destiny_地铁 通过#手写加油接力#向所有的抗疫工作者们致敬！武汉加油！湖北加油！中国加油！? ? 2020我们在一起。中国一定能够闯关成功。我们不说封城我们说众志成城。各位四叶草们希望疫情过后如约而至的不只是夏天，还有平安的你。 ?  展开全文c
1,爱格官方微博,02月04日 22:00,杨超越 #抗疫行动# #手写加油接力# 【沁园春.抗冠状病毒】举世瞩目，疫情肆虐，众生迷茫。看万里晴空，惟余霞光；繁华人间，顿失兴旺。八方驰援，白衣赴鄂，誓与“冠魔”争日月。忆往昔，看华夏儿女，献身为国。人民居安思危，引无数志士逞豪强。思洪水泛滥“代表 ?  展开全文c
0,淮南发布,02月04日 22:01,#中超球队亚冠前三轮延期# 据来自亚足联的消息，今天(4日)，亚足联召集征战亚冠联赛东亚区相关会员协会的代表，在亚足联总部进行紧急会议，针对当前新型冠状病毒感染肺炎疫情对亚冠所造成的影响专门研究。会议的结果是：涉及有中超球会参加的今年亚冠联赛前三轮赛事将整体延后，而且赛事将集中在4月份 ?  展开全文c
1,杨超越全国粉丝会,02月04日 22:01,#淮南发布# 【致全市医疗卫生工作者的一封信】全市人民向你们致敬，为你们点赞！这里，我们向全市奋战在疫情防控一线的广大医疗卫生工作者致以诚挚问候！向默默支持你们的家人表示衷心感谢！ ?
1,买买菌,02月04日 22:01,#抗疫行动# 向一线所有的医务人员和所有工作者致敬，你们辛苦了，我们一起对抗疫情！#手写加油接力# @徐可 ?
1,朱致灵,02月04日 22:02,河南省的新任省长一一尹弘，成为抗击新型冠状肺炎的硬核省长，他的闪电战术有力阻挡了疫情的肆虐传播，为各地的防疫工作指出了一条明路…… ?
1,亿博体育品牌,02月04日 22:02,#打赢疫情防控阻击战# 【为了保障大家的生活，他们又来了】2月4日，驻鄂部队抗击疫情运力支援队出动106台车辆近300名官兵，为遍布武汉的47个点位运送400多吨生活物资。请大家放心，解放军来了！（何武涛 张贤武） ?
0,性毋能,02月04日 22:03,开始！#疫情期发型大赛# ?
0,军报记者,02月04日 22:03,原定2月14日上映的由黄景瑜、马思纯、钟楚曦主演的电影《荞麦疯长》因为疫情原因宣布撤档。 ?
0,娱小猫,02月04日 22:04,北京各区疫情地点，不包含区医院，请周知 ?
1,五行属二,02月04日 22:04,凌晨2点，一个90多岁老奶奶独自去协和医院体检，无人陪伴她，因她儿子被感染肺炎住在重症监护室。CT检查完后，后来还找护士借了笔和纸给她儿子留言……泪奔#加油武汉# ?#万众一心战胜疫情# 2武汉 ?
0,请叫我C就好了,02月04日 22:05,【史上最全的茶卡盐湖旅游攻略】青海的茶卡盐湖，中国的天空之境但是唯美的茶卡盐湖到底怎么玩？怎么拍照? 呢？这篇攻略将会告诉你答案 ?等疫情结束，大家一起去玩吧！ ?
0,北京猩爷,02月04日 22:05,南阳：新型冠状病毒感染的肺炎疫情防控指挥部办公室向全市发出通知，考虑教师身份特殊，要求全市所有教师不得参与疫情防控值班、值守工作，让其在全力做好自身防护工作的同时做好网上教学等工作。 ?
1,穷游旅行家,02月04日 22:08,我在潮汕！用美食为武汉加油！#汕头疫情防控动态# （via@食未Daily ） ?
1,宋词是个讲课的,02月04日 22:08,#祖国有我 请人民放心# 新型冠状病毒感染的肺炎疫情，防控形势依旧严峻，医护人员争分夺秒、日夜奋战，与生命赛跑，在这场轰轰烈烈的战斗中，不可或缺的，还有他们—— ?
0,三剑客,02月04日 22:09,#河南防控新型肺炎疫情# 【紧急寻人：1月22日，武昌—郑州T254火车15、11号车厢，郑州—汝州K8005火车4车厢】今日，汝州市新型冠状病毒感染的肺炎疫情防控指挥部发布紧急通告：截止2020年2月2日24时，我市发现新型冠状病毒感染的肺炎确诊病例1例，现将具体情况公布如下，全城紧急寻找同乘人。患者李 ?  展开全文c
0,安庆发布,02月04日 22:09,【四川省教育厅：疫情不解除不返校！】2月3日下午，四川省教育厅以视频会议形式召开党组(扩大)会议，会议强调要坚持大局为重，防疫为先，疫情不解除不返校；要坚持省上统筹，属地负责，物资保障不充分不开学；要坚持生命至上，健康第一，措施落实不到位不开课。#新型肺炎疫情快报# ?
0,郑在发生,02月04日 22:09,我太难了，大家且看且珍惜，今天收评要求300个赞都没达到，我一边要操心生活，还要冒着这么大的风险做点评，没良心啊！PS：看来还是用直播的方式更好，明天要不要再聊一下？众志成城，抗击疫情，共克时艰，武汉加油，中国加油? ? ?  ?
1,汕头吃喝玩乐,02月04日 22:09,#关注安庆新型肺炎疫情# 【疫情阴霾下的10个感人瞬间：谢谢善良的你，守护我们心中的光】 ?
1,深蓝财经,02月04日 22:09,#抗击疫情#【泪目！8岁女儿写给“战疫”前线妈妈的信：您又骗了我】“妈妈，您说大年三十就回来，却要加班，您骗了我。”2月3日，海口一8岁女孩写给支援湖北疫情防控的护士妈妈的一封信，让人泪目。作为二年级小学生，小女孩写的信语言稚嫩，却道出了真实心声，她对妈妈的思念和牵挂，在言语间流淌→ ?  展开全文c
1,从股置金,02月04日 22:10,【加强政策解读，为爱心企业精准“导航”】#天府新区新型冠状病毒防控# “疫情就是命令，防控就是责任。”突如其来的新型冠状病毒感染的肺炎疫情也牵动着众多企业的心，他们纷纷行动起来，捐款捐物，助力抗击疫情。这些踊跃献爱心的企业涉税问题该如何处理？近日，记者从四川天府新区成都管理委员会税 ?  展开全文c
1,海南日报,02月04日 22:10,雷军以个人名义向家乡湖北捐款1270万元，用于帮助抗击新冠病毒疫情。雷总，这波很OK，心系家乡 湖北加油！ ?
0,天府发布,02月04日 22:11,【#驻鄂部队106台车辆送400多吨物资#】2月4日，驻鄂部队抗击疫情运力支援队出动106台车辆近300名官兵，为遍布武汉的47个点位运送400多吨生活物资。请大家放心，解放军来了！（军报记者） ?
0,古德猛安,02月04日 22:12,#哈尔滨所有小区封闭管理#还是少出门戴口罩勤洗手是目前预防疫情的最好方法，只有减少外出减少聚集，才能不碰到B也就不会变成2B。 ?
0,央广军事,02月04日 22:13,【#哈尔滨所有小区封闭管理# ：确诊疑似病例小区需挂牌】4日晚，哈尔滨市应对新型冠状病毒感染肺炎疫情工作指挥部发布公告，即日起，对已发生确诊病例、疑似病例的小区、村屯要实行挂牌管理，禁止人员和车辆出入。同时，全市所有居民小区、村屯、单位实行封闭管理，禁止外来人员和车辆进入。除居家隔离 ?  展开全文c
0,不二六叔,02月04日 22:13,#新冠肺炎最新动态# 【#景德镇市实施封闭式管理#】据@景德镇发布，2月4日，江西景德镇市新型冠状病毒感染的肺炎疫情防控应急指挥部发布通告（第3号）称，该市新型冠状病毒感染的肺炎疫情防控工作进入关键时期，为打赢这场阻击战，景德镇市指挥部决定实施加强防控10条措施。　　这10条措施包括：　　 ?  展开全文c
0,21世纪经济报道,02月04日 22:13,#北京卫视疫情防控特别行动##疫情期间感冒了要去医院吗#疫情时期，如何判断孩子是否该去医院治疗？去医院孩子是不是更容易被感染？孩子冬天容易生病，很多家长担心疫情传播期间孩子感染新型冠状病毒，又担心普通感冒去医院反而更容易被传染病毒。专家建议：儿科是各种感染科疾病多发地，儿童发热不要轻 ?  展开全文c
0,人民网,02月04日 22:14,【防控进入关键期！全市1万多卡点严防严控！】#权威发布#今天下午，市政府新闻办举行杭州市新型冠状病毒感染的肺炎疫情防控工作第九次新闻发布会，介绍杭州市新型冠状病毒感染的肺炎疫情防控工作有关情况。 ?
0,脊梁in上海-印济良,02月04日 22:14,#关注新型肺炎#【#景德镇实施封闭管理# 每户每两天1人外出采购物资】江西景德镇市4日发布通告称，为做好肺炎疫情防控工作，景德镇市指挥部决定实施加强防控10条措施，包括全市所有村庄、小区(含开放式小区)、单位实行封闭式管理；除特殊需要外，倡导每户家庭每两天指派1名家庭成员外出采购生活物资等。 ?
